x_D_Benzene,x_B_Benzene,Q_C_kW,Q_R_kW
0.7740836100606308,1.4483213746011825,-0.4591040706259976,-0.5795608576617047
-1.23428479412778,-0.7512363341905061,-1.3073996192758146,-1.1875225687861883
-1.9125604266850766,-0.8494922990614119,-0.6233145361787009,-0.7824103916458699
0.2728104979949878,-0.846669995451663,0.9442461362248571,1.109844965173719
0.8249141623063945,2.4609154746535755,0.037176959217286934,0.08644601304477895
-2.6144264456018345,-0.8505796068708429,0.37838692700496135,0.6089916667805237
0.8176038121024305,-0.6333247799369048,-0.1330687205054972,-0.28899495712043294
-0.4552550395576851,-0.847543971561247,-0.5625151352726123,-0.3970674540766175
0.8380611383740986,2.434486124750507,-1.5036510246829935,-1.6821557674304402
0.4402697985937374,-0.8499785633334013,1.3424108868125217,1.3007981511608278
0.8341992866470759,0.003927988111032897,0.24901302955142166,0.370711215387214
0.8158923483662567,2.081544332562697,-1.3818930784064922,-1.26176792821044
0.8410249468440766,0.9645846794047312,1.7788800708919117,1.812166148711553
0.5342444807863415,-0.7265583046773049,-1.0206411721082767,-1.0448739500911208
-0.5723108694813552,-0.8332972448479797,-0.3336767220074464,-0.489136404774652
0.841086352234938,0.5509385260781429,1.4401989306645182,1.5553953890227974
-0.7893563365401436,-0.8512882502185687,1.4506685336777176,1.2678520707351186
-1.8906946529119306,-0.8510836641347449,0.1380486059105632,-0.034049846784205584
0.8358588064490625,-0.1318419522613019,0.8582439542938977,0.7999540679639265
-0.8363904045693829,-0.8418370706591936,-0.4534795844162991,-0.5862277956875749
0.8402919162936543,0.7909030585070307,0.054177751556738776,0.21297598604380946
0.807453203123708,1.4460647711416168,-0.4742019773852967,-0.3279666464978434
-1.8420487005597102,-0.8505527201425715,-0.11443906815956578,0.06591460781561882
0.8267991697038006,1.2332820110247467,1.085052235669682,1.151390274201812
0.8375048346542092,-0.5923855146612944,-0.09274829419494474,0.02907373549852053
0.8411850956096645,1.6706404811043725,0.4542467578397698,0.1887297407009197
0.841067921654606,1.38437254383046,1.7246854786764678,1.4424735251509484
-1.833895561479778,-0.5080128666783897,1.68616335648923,1.4929107346524373
0.770664604406239,1.858193415906857,-0.8248113707278022,-0.8105713792563335
0.8358369773344869,2.262918048678661,-0.11352743243362233,-0.12863245566287185
0.3910230637625941,-0.5018037290691747,-1.448653628503892,-1.4200781570123149
-0.8456315821476674,-0.8395462820526375,0.799486369303807,0.9141944396975771
-0.2549989866040839,-0.7656879950235532,0.8407530071119902,0.9575627291777947
0.8280976418127571,-0.1549244834612801,1.9680311080732884,1.9051645722708164
0.8410036801348881,1.9170630184635151,0.6993021571922531,0.6381587156300831
0.7462694460177219,-0.656101330918311,-1.0964752255721464,-1.0649435702011258
0.7110227030018385,-0.33087941253173436,-1.201473556923496,-1.1027079994878686
0.41281456692296825,-0.8492770573288703,-0.2268261542134755,-0.28909487783229765
-1.0602141246843855,-0.8511767911166196,1.1155699782445152,0.9463494139700911
-2.575963861592768,-0.8509640261794633,1.480719081600037,1.3202837479961471
0.8304712473915972,0.9367072796736479,0.48949150981477074,0.5298398204483876
0.46258665530353926,-0.7942954430763862,-1.0112223170183339,-0.8050248361462632
0.8161126590179021,-0.6667557961210581,-0.896300762113644,-0.8117929728405863
-0.22356056749126277,-0.8499919981484897,1.1302205290502145,1.3358346430774786
0.5548940061654029,0.16995405549200193,-0.7421925233704876,-0.8077098072486819
-0.6774973892555899,-0.8434058993655835,0.3699575170528362,0.5792962549324341
0.837457909159102,0.08435132343849623,0.12148390422091306,-0.1260668861792811
0.8341317426657888,1.0140110449567012,-0.4141911858341574,-0.49591795031152985
-1.0971879374011417,-0.8442310662864884,0.5236651784596247,0.4996561656958602
0.775765108435806,1.8543390302649503,-1.142440129124449,-1.2150308574992297
0.12524371017869865,-0.25677947360960074,1.4680724385880175,1.4928777362827386
0.8412748035559183,1.36491873056613,1.1864684597139346,1.2055093897408733
-0.33568289145382857,-0.8468953917727542,-0.5276393909495599,-0.4391272356523531
0.8092167740536083,-0.39524656029279354,-1.121827076992332,-1.1662801919930408
-0.45382482112237477,-0.8507695495237441,0.7944716231542525,0.7144726852062028
0.15821475355155437,-0.8513052924360118,1.740595031959036,1.7674331539993302
-0.4287209451608474,-0.8309655316785942,-0.42688034749790715,-0.6292486718205875
0.8403915095551862,1.2925842382973618,0.47466281354984935,0.6434203269596557
-0.5165576142665301,-0.8366303183452791,0.4940764708530824,0.6340841628103507
0.8388732131821497,0.737258856538904,-0.4444711011727273,-0.6537850061981211
-0.017194364946554023,-0.8469614551608493,1.964973806901508,1.8424720874533276
-0.5993175934496943,-0.8127566970079085,-0.5679695756746531,-0.7129502768665141
0.8242632275842663,0.13592748161698076,1.4007561936816084,1.2495693323555612
-0.3505955259946326,-0.851176000854427,0.5603379141314575,0.392255072317221
-2.0376477138708284,-0.8500302601275079,0.2718020666769113,0.38776610741016415
-1.0909746441511787,-0.8044359825528229,-0.9086464686013576,-1.0783747696144026
0.7933566042616829,1.9676117507505786,-0.9902915462279466,-1.113920225805533
0.8322393250350959,1.1088029339514431,-1.1798205193542552,-1.2519517332670456
0.030161193474746887,-0.8305474483179887,-0.13075765849302612,-0.14730014906523947
0.8405632472746017,1.3727608897134296,-0.14231565880749472,-0.39262522493263197
-2.3053270489671713,-0.8512192206755023,-0.907559013804395,-0.9884931941374419
-1.1805649831513352,-0.8276474944252292,0.5899775699310474,0.7336718694779552
0.8330132728766976,0.04840503938299204,-0.3665061620596085,-0.41663065633236285
0.8400231057326785,2.149992151479378,1.0057972147143184,0.7466941812645589
0.35464117305810977,0.8584712178364301,-1.5567080079499884,-1.7066008736597047
0.8241517264365147,0.006395770369103959,0.12637372486100804,0.2900736743696321
0.7414114907586806,-0.6856032262513655,0.10826749696730167,-0.014042086186649623
0.8058471204981408,-0.4704120454748238,1.4451654298752212,1.5734030396554013
-0.15657288802177988,-0.8366046360147025,-1.085376987747168,-0.9195046611525404
0.8398449263843366,0.9217185630198479,-0.5273554447914282,-0.4126298366082087
0.836875080846224,2.0964310113386166,-0.9316818709726998,-0.7835584182237608
-0.4309785061653102,-0.7503072413955543,-1.4349206241166141,-1.1815421515040632
-1.0158399268514486,-0.8475960764903487,-0.8016972251922981,-0.9042538214557377
-0.2323345644714863,-0.8493378670566227,1.0463652926835803,1.2344351985393456
-0.6645207572134572,-0.8410148061750298,0.09313565357428145,0.05710500806492825
0.8404871370426115,-0.5018318596337324,-0.21736828075385448,-0.26049640069531865
-2.0455102126161298,-0.833515242148718,-1.2702506619312584,-1.4061427047700936
0.8357134884980311,0.8363484186192599,-1.2002166016759312,-1.281946261543406
-0.790882991830076,-0.8015041538354689,-0.5271028531858072,-0.3983970938172674
-0.35199537295389854,-0.8408877150303101,-0.9189152662261036,-0.952053118040414
0.8317181303713018,1.2730444997650414,0.5664478550434082,0.36046506701340314
0.02785567983019633,-0.8470309413462314,1.7860675532530486,1.7882687810558466
-1.9985432926886924,-0.8494904668990954,2.5511677472764993,2.6966717920125505
0.8284686349434042,1.74330623622026,-1.0455281204057936,-1.0199776198109505
-0.672840936804283,-0.7142647435720311,1.1517754135177178,1.1880074316511764
0.8412467596949161,0.029002074335954125,1.5620921425761338,1.5672570721905306
0.790976239658028,-0.4797195330803435,-0.03764353802690375,-0.23584089554435353
-1.6750746538044328,-0.8510445254119148,-0.5017639805428932,-0.2958420889623462
-0.9452112460051213,-0.8382571271261221,-1.1813312408849033,-1.0776864155158332
0.012364596462754385,-0.8070920289779289,-0.5140568221596763,-0.5328861759540763
